$PDP,10,0,L,S,+0002,32903.7812,00000.3000,369,002,00000.8999,32894.6992,32907.0781,00035.7202,9-01,00022.0000,-0001,-0001,-0001,-0023,trace,0009561-92*55
$PDP,10,0,L,S,-0007,32902.1406,00000.3000,362,002,00000.8999,32894.6992,32907.1562,00034.9827,9-01,00086.0000,-0001,-0001,-0001,-0130,trace,0009636-93*55
$PDP,10,0,L,S,-0007,32905.1289,00000.3000,364,002,00000.8999,32894.6992,32907.2031,00034.2496,9-01,00087.0000,-0001,-0001,-0001,-0276,trace,0009711-94*55
$PDP,10,0,L,S,-0003,32903.3203,00000.3000,374,002,00000.8999,32894.6992,32907.4726,00032.7926,9-01,00068.0000,-0001,-0001,-0001,-0069,trace,0009787-94*55
$PDP,10,0,L,S,-0005,32902.3281,00000.3000,362,002,00000.8999,32894.6992,32907.6562,00032.0576,9-01,00068.0000,-0001,-0001,-0001,+0123,trace,0009862-95*55
$PDP,10,0,L,S,-0005,32906.4843,00000.3000,369,002,00000.8999,32894.6992,32907.8281,00031.3260,9-01,00052.0000,-0001,-0001,-0001,-0284,trace,0009937-96*55
$PDP,10,0,L,S,+0008,32901.9843,00000.3000,364,002,00000.8999,32894.6992,32908.0429,00030.6297,9-01,00002.0000,-0001,-0001,-0001,+0107,trace,0010012-97*55
$PDP,10,0,L,S,-0011,32903.2695,00000.3000,364,002,00000.8999,32894.6992,32908.4570,00029.4157,9-01,00073.0000,-0001,-0001,-0001,+0007,trace,0010088-97*55
$PDP,10,0,L,S,+0002,32904.0156,00000.3000,374,002,00000.8999,32894.6992,32908.6757,00028.9104,9-01,00099.0000,-0001,-0001,-0001,-0000,trace,0010163-98*55
$PDP,10,0,L,S,+0004,32907.4492,00000.3000,367,002,00000.8999,32900.4414,32908.8281,00028.4067,9-01,00055.0000,-0001,-0001,-0001,-0207,trace,0010238-99*55
$PDP,10,0,L,S,-0001,32905.0273,00000.3000,367,002,00000.8999,32900.4414,32909.0625,00027.8990,9-01,00098.0000,-0001,-0001,-0001,+0015,trace,0010313-99*55
$PDP,10,0,L,S,-0008,32906.2812,00000.3000,362,002,00000.8999,32900.4414,32909.3554,00026.9181,9-01,00072.0000,-0001,-0001,-0001,-0161,trace,0010389-99*55
$PDP,10,0,L,S,-0006,32906.4648,00000.3000,367,002,00000.8999,32900.4414,32909.4804,00026.4188,9-01,00054.0000,-0001,-0001,-0001,-0138,trace,0010464-99*55
$PDP,10,0,L,S,+0001,32907.8203,00000.3000,357,002,00000.8999,32900.4414,32909.6367,00025.9153,9-01,00018.0000,-0001,-0001,-0001,-0200,trace,0010539-99*55
$PDP,10,0,L,S,-0006,32908.4257,00000.3000,367,002,00000.8999,32900.4414,32909.7656,00025.4201,9-01,00058.0000,-0001,-0001,-0001,-0176,trace,0010615-99*55
$PDP,10,0,L,S,+0007,32908.4531,00000.3000,369,002,00000.8999,32900.4414,32910.0703,00024.4901,9-01,00055.0000,-0001,-0001,-0001,-0038,trace,0010690-99*55
$PDP,10,0,L,S,-0009,32908.0546,00000.3000,372,002,00000.8999,32900.4414,32910.2187,00024.0675,9-01,00095.0000,-0001,-0001,-0001,-0053,trace,0010765-99*55
$PDP,10,0,L,S,+0009,32907.6875,00000.3000,369,003,00000.8999,32900.4414,32910.4414,00023.6843,9-01,00032.0000,-0001,-0001,-0001,+0061,trace,0010840-99*55
$PDP,10,0,L,S,-0005,32905.5820,00000.3000,364,003,00000.8999,32900.4414,32910.6640,00023.3381,9-01,00042.0000,-0001,-0001,-0001,+0223,trace,0010916-99*55
$PDP,10,0,L,S,-0002,32906.6679,00000.3000,369,003,00000.8999,32900.4414,32910.9492,00022.6938,9-01,00034.0000,-0001,-0001,-0001,+0023,trace,0010991-99*55
$PDP,10,0,L,S,+0003,32905.3945,00000.3000,369,003,00000.8999,32900.4414,32911.0937,00022.3366,9-01,00061.0000,-0001,-0001,-0001,+0069,trace,0011066-99*55
$PDP,10,0,L,S,-0004,32906.9492,00000.3000,374,003,00000.8999,32904.7070,32919.9609,00037.9869,9-01,00005.0000,-0001,-0001,-0001,-0115,trace,0011141-99*55
$PDP,10,0,L,S,+0004,32910.6132,00000.3000,364,003,00000.8999,32904.7070,32919.8125,00037.1952,9-01,00039.0000,-0001,-0001,-0001,-0423,trace,0011217-99*55
$PDP,10,0,L,S,+0005,32910.7460,00000.3000,367,003,00000.8999,32904.7070,32919.6250,00035.7446,9-01,00026.0000,-0001,-0001,-0001,-0307,trace,0011292-99*55
$PDP,10,0,L,S,-0011,32911.8007,00000.3000,362,003,00000.8999,32904.7070,32919.6250,00035.1233,9-01,00020.0000,-0001,-0001,-0001,-0353,trace,0011367-99*55
$PDP,10,0,L,S,-0005,32913.4257,00000.3000,364,003,00000.8999,32904.7070,32919.6679,00034.5229,9-01,00058.0000,-0001,-0001,-0001,-0230,trace,0011442-99*55
$PDP,10,0,L,S,+0001,32912.8320,00000.3000,357,003,00000.8999,32904.7070,32919.6679,00033.8967,9-01,00017.0000,-0001,-0001,-0001,-0223,trace,0011518-99*55
$PDP,10,0,L,S,+0010,32910.5664,00000.3000,369,003,00000.8999,32904.7070,32919.8398,00032.7807,9-01,00044.0000,-0001,-0001,-0001,+0069,trace,0011593-99*55
$PDP,10,0,L,S,-0008,32910.6601,00000.3000,364,003,00000.8999,32904.7070,32919.8359,00032.2240,9-01,00034.0000,-0001,-0001,-0001,-0169,trace,0011668-99*55
$PDP,10,0,L,S,+0006,32913.4960,00000.3000,362,003,00000.8999,32904.7070,32919.8398,00031.6222,9-01,00051.0000,-0001,-0001,-0001,-0176,trace,0011744-99*55
$PDP,10,0,L,S,+0003,32914.2695,00000.3000,359,003,00000.8999,32904.7070,32919.7734,00031.0346,9-01,00073.0000,-0001,-0001,-0001,-0353,trace,0011819-99*55
$PDP,10,0,L,S,+0004,32912.7539,00000.3000,367,003,00000.8999,32904.7070,32919.7929,00030.0320,9-01,00025.0000,-0001,-0001,-0001,-0223,trace,0011894-99*55
$PDP,10,0,L,S,+0006,32909.9765,00000.3000,367,003,00000.8999,32904.7070,32919.8945,00029.5870,9-01,00003.0000,-0001,-0001,-0001,+0176,trace,0011969-99*55
$PDP,10,0,L,S,-0002,32913.0859,00000.3000,367,003,00000.8999,32908.3554,32919.9296,00029.1185,9-01,00092.0000,-0001,-0001,-0001,-0300,trace,0012045-99*55
$PDP,10,0,L,S,+0008,32912.3046,00000.3000,369,003,00000.8999,32908.3554,32919.8984,00028.1560,9-01,00070.0000,-0001,-0001,-0001,-0015,trace,0012120-99*55
$PDP,10,0,L,S,+0007,32912.7890,00000.3000,372,003,00000.8999,32908.3554,32919.8750,00027.6916,9-01,00021.0000,-0001,-0001,-0001,-0038,trace,0012195-99*55
$PDP,10,0,L,S,+0003,32912.4101,00000.3000,367,003,00000.8999,32908.3554,32919.9023,00027.2156,9-01,00059.0000,-0001,-0001,-0001,-0076,trace,0012270-99*55
$PDP,10,0,L,S,-0006,32916.1640,00000.3000,364,003,00000.8999,32908.3554,32919.9335,00026.7778,9-01,00084.0000,-0001,-0001,-0001,-0307,trace,0012346-99*55
$PDP,10,0,L,S,+0008,32915.4218,00000.3000,367,003,00000.8999,32908.3554,32919.9453,00025.9048,9-01,00058.0000,-0001,-0001,-0001,-0115,trace,0012421-99*55
$PDP,10,0,L,S,-0004,32914.2929,00000.3000,359,003,00000.8999,32908.3554,32920.0507,00025.5277,9-01,00071.0000,-0001,-0001,-0001,+0084,trace,0012496-99*55
$PDP,10,0,L,S,-0004,32911.5859,00000.3000,364,003,00000.8999,32908.3554,32920.1484,00025.1680,9-01,00042.0000,-0001,-0001,-0001,+0330,trace,0012572-99*55
$PDP,10,0,L,S,-0006,32911.0820,00000.3000,367,003,00000.8999,32908.3554,32920.2148,00024.7750,9-01,00092.0000,-0001,-0001,-0001,+0207,trace,0012647-99*55
$PDP,10,0,L,S,-0001,32913.4804,00000.3000,367,003,00000.8999,32908.3554,32920.2890,00023.9416,9-01,00052.0000,-0001,-0001,-0001,-0161,trace,0012722-99*55
$PDP,10,0,L,S,-0006,32915.1367,00000.3000,369,003,00000.8999,32908.3554,32920.2500,00023.4954,9-01,00087.0000,-0001,-0001,-0001,-0176,trace,0012797-99*55
$PDP,10,0,L,S,+0001,32918.0351,00000.3000,362,003,00000.8999,32908.3554,32920.1953,00023.0589,9-01,00097.0000,-0001,-0001,-0001,-0438,trace,0012873-99*55
$PDP,10,0,L,S,-0007,32913.2773,00000.3000,367,003,00000.8999,32911.4531,32920.1601,00022.6521,9-01,00073.0000,-0001,-0001,-0001,+0030,trace,0012948-99*55
$PDP,10,0,L,S,+0003,32914.0039,00000.3000,367,003,00000.8999,32911.4531,32920.2812,00021.9823,9-01,00100.0000,-0001,-0001,-0001,+0084,trace,0013023-99*55
$PDP,10,0,L,S,-0002,32913.0429,00000.3000,374,003,00000.8999,32911.4531,32920.3476,00021.6196,9-01,00096.0000,-0001,-0001,-0001,+0184,trace,0013098-99*55
$PDP,10,0,L,S,+0003,32911.7265,00000.3000,362,003,00000.8999,32911.4531,32920.3789,00021.1935,9-01,00028.0000,-0001,-0001,-0001,+0207,trace,0013174-99*55
$PDP,10,0,L,S,-0008,32913.1953,00000.3000,374,003,00000.8999,32911.4531,32920.3867,00020.7970,9-01,00081.0000,-0001,-0001,-0001,+0053,trace,0013249-99*55
$PDP,10,0,L,S,+0008,32912.1054,00000.3000,367,003,00000.8999,32911.4531,32920.3320,00020.0404,9-01,00090.0000,-0001,-0001,-0001,+0138,trace,0013324-99*55
$PDP,10,0,L,S,+0007,32913.4453,00000.3000,367,003,00000.8999,32911.4531,32920.3828,00019.7297,9-01,00056.0000,-0001,-0001,-0001,+0023,trace,0013399-99*55
$PDP,10,0,L,S,-0008,32915.6132,00000.3000,369,003,00000.8999,32911.4531,32920.3632,00019.3838,9-01,00039.0000,-0001,-0001,-0001,-0292,trace,0013475-99*55
$PDP,10,0,L,S,-0010,32916.6093,00000.3000,372,003,00000.8999,32911.4531,32920.2851,00018.9940,9-01,00039.0000,-0001,-0001,-0001,+0007,trace,0013550-99*55
$PDP,10,0,L,S,+0003,32915.4140,00000.3000,367,003,00000.8999,32911.4531,32920.3320,00018.3853,9-01,00059.0000,-0001,-0001,-0001,+0084,trace,0013625-99*55
$PDP,10,0,L,S,-0008,32914.8085,00000.3000,369,003,00000.8999,32911.4531,32920.4218,00018.1553,9-01,00020.0000,-0001,-0001,-0001,-0038,trace,0013701-99*55
$PDP,10,0,L,S,+0004,32915.6679,00000.3000,367,003,00000.8999,32911.4531,32920.5000,00017.8825,9-01,00034.0000,-0001,-0001,-0001,+0023,trace,0013776-99*55
